timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8
196,-1.0,0.7743417023882431,-1.0579607723180562,-1.0,0.9923761118170269,0.0,-1.0,-0.8928571428571428,-1.0444883349253926,-1.156156271208705,-1.0,0.895432796868203,-0.9438377535101404,-1.0,-0.07590732007381584,-0.669550637595421,-0.5055651839014057,-0.3732998613661058,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.9363777926081287,0.8769088385006942,0.9951644100580272,-1.0011927782697485,-1.0
197,-1.0,0.7717862358095064,-1.0470542320856886,-1.0,0.9929408442750249,0.0,-1.0,-0.8928571428571428,-0.38508205622801606,-1.1589202443242774,-1.0,0.8943888647237923,-0.9188767550702028,-1.0,-0.07426696739799055,-0.6687646954796946,-0.5044868091661853,-0.3727003634456141,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.9400006355864868,0.8769088385006942,0.9644803938807809,-0.8892523448936439,-1.0
198,-1.0,0.7705261670356589,-1.0416326057032532,-1.0,0.9946350416490191,0.0,-1.0,-0.8928571428571428,0.3079035168273346,-0.9062821551327813,-1.0,0.8943888647237923,-0.9017160686427457,-1.0,-0.07262661472216525,-0.6679787533648778,-0.5028692470633546,-0.3715763048446923,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9398735182890009,0.8759833410458122,0.9810093195006155,-1.0015903710263314,-1.0
199,-1.0,0.7692307692307698,-1.0361793355870645,-1.0,0.9951997741070171,0.0,-1.0,-0.8928571428571428,-0.310032410248838,0.1014898088753673,-1.0,0.8950848194867329,-0.890795631825273,-1.0,-0.07098626204633995,-0.6671928112491514,-0.5023300596957443,-0.3702274345235863,-1.0,0.333337844534185,0.9994814814814815,-1.0,0.9373947309880187,-1.0,1.008879901529805,-0.6531545370755244,-1.0
200,-1.0,0.7679589241132414,-1.0307577092046296,-1.0,0.9926584780460255,0.0,-1.0,-0.8928571428571428,-1.0005568348400216,0.5215206778028321,-1.0,0.8869073510221828,-0.8876755070202809,-1.0,-0.06934590937051466,-0.6664068691334251,-0.5013287117273253,-0.3639327063584248,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.9493437569517266,0.8750578435909302,0.9699314225426412,-0.32065855818408573,-1.0
201,-1.0,0.7665810919025867,-1.0253149869996983,-1.0,0.9943526754200196,0.0,-1.0,-0.8928571428571428,-1.1585717955462451,0.5215206778028321,-1.0,0.8902131361461496,-0.875195007800312,-1.0,-0.06770555669468936,-0.6656209270186082,-0.4772963604852687,-0.3629585222376259,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9496615501954424,0.8741323461360482,0.9946368911552665,0.4032132723691082,-1.0
202,-1.0,0.7652856940976966,-1.0199777439072562,-1.0,0.9926584780460255,0.0,-1.0,-0.8928571428571428,-1.1882655517664136,0.5215206778028321,-1.0,0.8917790343627661,-0.858034321372855,-1.0,-0.06606520401886407,-0.6648349849028818,-0.4757558251492394,-0.3602607815954135,-1.0,0.333337844534185,0.9993888888888889,-1.0,0.9537293037150024,0.8741323461360482,0.9946368911552665,-0.14752498509027168,-1.0
203,-1.0,0.7652856940976966,-1.0199777439072562,-1.0,0.9932232105040244,0.0,-1.0,-0.8928571428571428,-1.211434188120962,0.2223383759879176,-1.0,0.8891692040017389,-0.8549141965678627,-1.0,-0.06442485134303877,-0.664049042788065,-0.47483150394762186,-0.3588369740342463,-1.0,0.333337844534185,0.9994814814814815,-1.0,0.9497886674929289,0.8741323461360482,0.9946368911552665,-1.0011566334736957,-1.0
204,-1.0,0.7638725328559997,-1.0145244737910772,-1.0,0.9915290131300294,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-0.712650787048184,-1.0,0.8923010004349714,-0.8330733229329172,-1.0,-0.06278449866721347,-0.6632631006723386,-0.4739071827460043,-0.35711341751283276,-1.0,0.333337844534185,0.9995925925925927,-1.0,0.9519496615501952,0.8713558537714021,-1.0,0.16039253248513452,-1.0
205,-1.0,0.7624593716143014,-1.0090922994973845,-1.0,0.9943526754200196,0.0,-1.0,-0.7857142857142856,-1.211434188120962,-1.1610110121067496,-1.0,0.8923010004349714,-0.8299531981279251,-1.0,-0.06114414599138818,-0.6624771585566123,-0.47282880801078375,-0.35568960995166554,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9528394826325988,-1.0,-0.9968348865834359,0.4032132723691082,-1.0
206,-1.0,0.7609402232794771,-1.0036601252037012,-1.0,0.9909642806720314,0.0,-1.0,-0.7499999999999998,-1.211434188120962,-1.2615703745867783,-1.0,0.8846454980426266,-0.7847113884555382,-1.0,-0.05950379331556288,-0.6616912164417954,-0.4710571923743502,-0.34924500730638064,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9514411923602499,-1.0,0.9946368911552665,0.4032494171651668,-1.0
207,-1.0,0.7609402232794771,-1.0036601252037012,-1.0,0.9923761118170269,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8889952153110041,-0.781591263650546,-1.0,-0.057863440639737584,-0.660905274326069,-0.4484883497015213,-0.3480460114653976,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.9509327231703048,0.8704303563165201,-1.0,-0.18862161820252044,-1.0
208,-1.0,0.7579372556408687,-0.9928907078175855,-1.0,0.991811379359028,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8896911700739443,-0.7753510140405616,-1.0,-0.05622308796391229,-0.6601193322112522,-0.4319275948392066,-0.34639739218404575,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9515683096577364,0.8695048588616383,0.9659750307719361,-1.0011927782697485,-1.0
209,-1.0,0.7565240943991716,-0.9874479856126449,-1.0,0.9943526754200196,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.898564593301435,-0.7613104524180967,-1.0,-0.05458273528808699,-0.6593333900955258,-0.4304640862699789,-0.34467383566263265,-1.0,0.333337844534185,0.9994814814814815,-1.0,0.9356150888232112,0.8685793614067563,0.9758220502901354,-1.0011927782697485,-1.0
210,-1.0,0.7549696170333038,-0.9821001946089645,-1.0,0.991811379359028,0.0,-1.0,-0.8214285714285712,-1.211434188120962,-1.2615703745867783,-1.0,0.8976946498477596,-0.7597503900156006,-1.0,-0.052942382612261696,-0.6585474479797995,-0.35328326593491244,-0.34287534190115787,-1.0,0.333337844534185,0.999462962962963,-1.0,0.9309753074649628,0.9842665432670061,0.9842623527343064,-1.0011927782697485,-1.0
211,-1.0,0.7532973762306289,-0.9766785682265198,-1.0,0.9920937455880274,0.0,-1.0,-0.7142857142857142,-1.211434188120962,-1.2615703745867783,-1.0,0.9010004349717264,-0.748829953198128,-1.0,-0.0513020299364364,-0.6577615058649826,-0.35274407856730217,-0.3414515343399902,-1.0,0.333337844534185,0.9995925925925927,-1.0,0.9327549496297705,0.99074502545118,0.9998241603657465,-1.0011927782697485,-1.0
212,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9920937455880274,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.9079599826011302,-0.7410296411856474,-1.0,-0.0496616772606111,-0.6569755637492563,-0.3522048911996919,-0.3362059275356888,-1.0,0.333337844534185,0.9993703703703705,-1.0,0.9318015698986235,0.9944470152707081,0.9998241603657465,-1.0011927782697485,-1.0
213,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9943526754200196,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8994345367551104,-0.7301092043681747,-1.0,-0.04802132458478581,-0.6561896216344394,-0.3509724629308685,-0.33320843793323096,-1.0,0.333337844534185,0.9993888888888889,-1.0,0.9319922458448529,1.011105969458584,0.9998241603657465,-1.0011927782697485,-1.0
214,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9946350416490191,0.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.9076120052196601,-0.7145085803432137,-1.0,-0.04638097190896051,-0.655403679518713,-0.34866165992682463,-0.33208437933230917,-1.0,0.333337844534185,0.9992962962962963,-1.0,0.9307846315187335,1.012956964368348,-1.0,-1.0011927782697485,-0.8695652173913043
215,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9935055767330221,0.0,-1.0,-0.6428571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.9084819486733355,-0.7067082683307332,-1.0,-0.044740619233135215,-0.6546177374029867,-0.3470440978239939,-0.33051069729101856,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9406997807226614,1.0323924109208702,-0.9591172850360471,-1.0011927782697485,-0.8260869565217391
216,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9940703091910201,0.0,-1.0,0.03571428571428603,-1.211434188120962,-1.2615703745867783,-1.0,0.9022183558068719,-0.7020280811232449,-1.0,-0.04310026655730992,-0.6538317952881698,-0.34473329481994996,-0.3298362621304656,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.9305939555725041,1.0564553447478022,0.9998241603657465,-1.0011927782697485,-1.0
217,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9929408442750249,-1.0,-1.0,-0.607142857142857,-1.211434188120962,-1.2615703745867783,-1.0,0.9001304915180506,-0.6989079563182528,-1.0,-0.0414599138814844,-0.6530458531724435,-1.0,-0.32908688972985134,-1.0,0.333337844534185,0.9993888888888889,-1.0,0.93091174881622,1.0731142989356781,-1.0,-1.0011927782697485,-1.0
218,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9960468727940137,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8975206611570243,-0.6942277691107644,-1.0,-0.039819561205659104,-0.6522599110576266,-0.9842095128057,-0.32264228708456644,-1.0,0.333337844534185,0.9994444444444445,-1.0,0.934534591794578,1.096251735307728,-0.9591172850360471,-1.0011927782697485,-1.0
219,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9949174078780176,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8893431926924742,-0.6879875195007801,-1.0,-0.03817920852983381,-0.6514739689419002,-0.9827460042364722,-0.32061898160290747,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.9317380112498805,1.099953725127256,0.9998241603657465,-1.0011927782697485,-1.0
220,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9935055767330221,-1.0,-1.0,-0.5357142857142856,-1.211434188120962,-1.2615703745867783,-1.0,0.8942148760330575,-0.6427457098283931,-1.0,-0.03653885585400851,-0.6506880268261739,-0.9784325052955902,-0.3203192326426616,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.9297676931388437,1.1027302174919018,0.9541937752769476,-1.0011927782697485,-1.0
221,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.991811379359028,-1.0,-1.0,-0.3571428571428572,-1.211434188120962,-1.2615703745867783,-1.0,0.8936929099608522,-0.6380655226209049,-1.0,-0.034898503178183216,-0.649902084711357,-0.97789331792798,-0.32001948368241573,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.9287507547589536,1.1064322073114299,0.9960436082292949,-1.0011927782697485,-1.0
222,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9920937455880274,-1.0,-1.0,-0.857142857142857,-1.211434188120962,-1.2615703745867783,-1.0,0.8943888647237923,-0.6318252730109204,-1.0,-0.03325815050235792,-0.6491161425956307,-0.9765068361255537,-0.3192701112818015,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.9308481901674766,1.111985192040722,0.9960436082292949,-1.0011927782697485,0.6086956521739131
223,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9932232105040244,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8903871248368853,-0.6193447737909517,-1.0,-0.03161779782653262,-0.6483302004808138,-0.9759676487579434,-0.3173217430402038,-1.0,0.333337844534185,0.9993888888888889,-1.0,0.929004989353926,1.13419713095789,0.9960436082292949,-1.0011927782697485,-1.0
224,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9926584780460255,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8896911700739443,-0.6131045241809672,-1.0,-0.029977445150707327,-0.6475442583650874,-0.9745041401887156,-0.31275057139645535,-1.0,0.333337844534185,0.9995,-1.0,0.9320558044935958,1.1332716335030077,-1.0,-1.0011927782697485,-0.8260869565217391
225,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9943526754200196,-1.0,-1.0,-0.8214285714285712,-1.211434188120962,-1.2615703745867783,-1.0,0.8928229665071767,-0.6021840873634945,-1.0,-0.02833709247488203,-0.6467583162493611,-0.9739649528211053,-0.3099778935141817,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.9342167985508624,1.132346136048126,-0.9582380868647793,-1.0011927782697485,-1.0
226,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9932232105040244,-1.0,-1.0,-0.7499999999999998,-1.211434188120962,-1.2615703745867783,-1.0,0.8902131361461496,-0.5881435257410297,-1.0,-0.026696739799056735,-0.6459723741345442,-0.967263624109378,-0.30795458803252274,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.9305303969237612,1.1314206385932442,0.9960436082292949,-1.0011927782697485,-1.0
227,-1.0,0.9999764473126384,-0.7487171102942316,-1.0,0.9912466469010308,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8898651587646795,-0.5819032761310452,-1.0,-0.02505638712323144,-0.6451864320188179,-0.9624109378008858,-0.3018846715875454,-1.0,0.333337844534185,0.9992962962962963,-1.0,0.9296405758413572,1.130495141138362,-1.0,-1.0011927782697485,-1.0
228,-1.0,0.7825262612464086,-1.109603345797448,-1.0,0.9949174078780176,-1.0,-1.0,-0.8928571428571428,-1.211434188120962,-1.2615703745867783,-1.0,0.8886472379295336,-0.577223088923557,-1.0,-0.023416034447406142,-0.644400489904001,-0.9618717504332756,-0.3014350481471766,-1.0,0.333337844534185,0.9995,-1.0,0.9307846315187335,1.1295696436834801,-1.0,-1.0011927782697485,-1.0
229,-1.0,0.7813957322530508,-1.1041500756812592,-1.0,0.9912466469010308,-1.0,-1.0,-0.8928571428571428,-1.1591870826622859,-1.2615703745867783,-1.0,0.8888212266202689,-0.5522620904836193,-1.0,-0.021775681771580846,-0.6436145477882746,-0.9582514923936067,-0.30083555022668484,-1.0,0.333337844534185,0.9995,-1.0,0.9288778720564395,1.1286441462285979,-0.9582380868647793,-1.0011927782697485,-1.0
230,-1.0,0.7804182957275426,-1.0986968055650705,-1.0,0.9937879429620216,-1.0,-1.0,-0.8214285714285712,-0.6964173369450704,-1.2615703745867783,-1.0,0.8851674641148319,-0.48049921996879874,-1.0,-0.02013532909575555,-0.6428286056725483,-0.9577123050259966,-0.2997114916257635,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.9279244923252925,1.127718648773716,0.9960436082292949,-1.0011927782697485,-1.0
231,-1.0,0.7794173065146739,-1.0932540833601392,-1.0,0.9929408442750249,-1.0,-1.0,-0.8928571428571428,0.10691382750118117,-1.2615703745867783,-0.8427015500814883,0.8898651587646795,-0.3837753510140406,-1.0,-0.018494976419930254,-0.6420426635577314,-0.9565569035239746,-0.29716362546367403,-1.0,0.333337844534185,0.9995,-1.0,0.9287507547589536,1.1267931513188338,0.9788992438895727,-1.0011927782697485,-1.0
232,-1.0,0.778298553864996,-1.0878219090664563,-1.0,0.9940703091910201,-1.0,-1.0,-0.8928571428571428,0.3079035168273346,-0.3854018433785096,-0.7297983242750357,0.891431056981296,-0.29017160686427457,-1.0,-0.016854623744104957,-0.6412567214420051,-0.9492393606778355,-0.29648919030312104,-1.0,0.333337844534185,0.9994444444444445,-1.0,0.9420345123462672,1.125867653863952,1.0029013539651839,-1.0011927782697485,-0.8695652173913043
233,-1.0,0.7771562485279575,-1.0823686389502676,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,0.3079035168273346,0.521515204588742,-0.7255192665292984,0.8916050456720304,-0.19656786271450855,-1.0,-0.015214271068279661,-0.6404707793271882,-0.9478528788754093,-0.29491550826183044,-1.0,0.333337844534185,0.9993518518518519,-1.0,0.9287507547589536,1.1249421564090698,1.0029013539651839,-1.0011927782697485,-1.0
234,-1.0,0.7761788120024503,-1.0769470125678322,-1.0,0.9915290131300294,-1.0,-1.0,-0.8928571428571428,0.2964376414198989,0.521526151016923,-0.4654193261202002,0.8877772944758582,-0.10296411856474252,-1.0,-0.013573918392454365,-0.6396848372114619,-1.0,-1.0655700850537673,-1.0,0.333337844534185,0.9996111111111112,-1.0,0.9270982298916318,1.124016658954188,1.0029013539651839,-1.0011927782697485,-1.0
235,-1.0,0.7750482830090917,-1.0714937424516435,-1.0,0.9903995482140333,-1.0,-1.0,-0.46428571428571397,0.25333370250560383,0.5215206778028321,-0.2030793420589747,0.8799478033927786,-0.009360374414976613,-1.0,-0.011933565716629069,-0.6388988950957355,-0.9835932986712883,-0.9832889954662969,-1.0,0.333337844534185,0.9995925925925927,-1.0,0.9298312517875865,1.1230911614993058,-1.0,-1.0011927782697485,-1.0
236,-1.0,0.773788214235245,-1.0660404723354646,-1.0,0.9920937455880274,-1.0,-1.0,-0.8214285714285712,0.4616114677212698,0.2552488123125378,-0.030735983573014547,0.8881252718573283,0.08424336973478952,-1.0,-0.010293213040803773,-0.6381129529809186,-0.9821297901020605,-0.982314811345498,-1.0,0.333337844534185,0.999425925925926,-1.0,0.9298312517875865,1.122165664044424,-1.0,-1.0011927782697485,-1.0
237,-1.0,0.7726341325545247,-1.0606082980417813,-1.0,0.9909642806720314,-1.0,-1.0,-0.8928571428571428,0.669855392145554,-0.06214834599470431,-0.6327584845243145,0.8881252718573283,0.18096723868954756,-1.0,-0.008652860364978476,-0.6373270108651923,-0.9815135759676488,-0.9794671962231631,-1.0,0.333337844534185,0.9993518518518519,-1.0,0.930021927733816,1.1212401665895417,1.0029013539651839,-1.0011927782697485,-1.0
238,-1.0,0.7726341325545247,-1.0606082980417813,-1.0,0.9929408442750249,0.0,-1.0,-0.8928571428571428,0.9382436321629075,-0.2199027957177626,-0.1690658587192979,0.8886472379295336,0.2776911076443058,-1.0,-0.00701250768915318,-0.6365410687503754,-0.9798960138648181,-0.9790925100228556,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.928941430705183,1.12031466913466,-1.0,-1.0011927782697485,-1.0
239,-1.0,0.771385840124359,-1.0551550279255926,-1.0,0.991811379359028,0.0,-1.0,0.3571428571428572,1.000070758018348,-0.21986995643321872,0.5659520544502934,0.8903871248368853,0.37129485179407173,-1.0,-0.005372155013327884,-0.6357551266346491,-0.9789716926632005,-0.9783431376222413,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.8444084278768231,1.1193891716797781,-1.0,-1.0011927782697485,-1.0
240,-1.0,0.7702317584436387,-1.0497123057206519,-1.0,0.991811379359028,0.0,-1.0,-0.8928571428571428,1.000070758018348,-0.028909516824665582,0.5662177006526268,0.8905611135276197,0.46489859594383787,-1.0,-0.0037318023375025877,-0.6349691845189227,-0.9784325052955902,-0.9777436397017496,-1.0,0.333337844534185,0.9996296296296298,-1.0,0.8444719865255661,1.118463674224896,0.9745911728503605,-1.0011927782697485,-0.9130434782608696
241,-1.0,0.7689599133261112,-1.044269583515721,-1.0,0.9932232105040244,0.0,-1.0,-0.7857142857142856,1.000070758018348,0.428673073975961,0.43669363813243356,0.8895171813832099,0.5585023400936038,-1.0,-0.0020914496616772915,-0.6341832424041058,-0.9761987290583478,-0.9770692045411966,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.8441541932818502,1.117538176770014,0.9774046069984175,-1.0011927782697485,-1.0
242,-1.0,0.7676762918649019,-1.0388374092220376,-1.0,0.9920937455880274,0.0,-1.0,-0.07142857142857117,1.000070758018348,0.8861626201370489,-0.6290645663864225,0.8898651587646795,0.655226209048362,-1.0,-0.0004510969858519953,-0.6333973002883795,-0.9736568457538994,-0.9765446438607666,-1.0,0.333337844534185,0.9994444444444445,-1.0,0.8438999586868778,1.1166126793151319,0.9937576929839986,-1.0011927782697485,-1.0
243,-1.0,0.7662984596542474,-1.0334052349283542,-1.0,0.9932232105040244,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.5986014086428341,0.8891692040017389,0.7067082683307333,-1.0,0.0011892556899733009,-0.6326113581735626,-0.9713460427498556,-0.9731724680580012,-1.0,0.333337844534185,0.9992962962962963,-1.0,0.8450440143642541,1.113836186950486,0.9998241603657465,-1.0011927782697485,-0.8260869565217391
244,-1.0,0.7650030618493573,-1.027973060634662,-1.0,0.9935055767330221,0.0,-1.0,-0.3214285714285712,1.000070758018348,0.999978107143639,-0.6021948120014656,0.8900391474554143,0.762870514820593,-1.0,0.002829608365798597,-0.6318254160578363,-0.9707298286154439,-0.9703248529356663,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8454253662567129,1.1129106894956038,0.9998241603657465,-1.0011927782697485,-1.0
245,-1.0,0.7636134532950218,-1.0226252696309812,-1.0,0.9951997741070171,0.0,-1.0,-0.857142857142857,1.000070758018348,0.999978107143639,-0.6135888801935623,0.8832535885167458,0.7971918876755071,-1.0,0.004469961041623893,-0.6310394739421099,-0.9706528018486424,-0.9696504177751133,-1.0,0.333337844534185,0.9995,-1.0,0.8440906346331073,1.111985192040722,0.9998241603657465,-1.0011927782697485,-1.0
246,-1.0,0.7622120683970045,-1.0171930953372885,-1.0,0.9935055767330221,0.0,-1.0,-0.857142857142857,1.000070758018348,0.999978107143639,-0.6824307345476469,0.8884732492387988,0.8003120124804992,-1.0,0.0061103137174491895,-0.630253531827293,-0.9701136144810322,-0.9671025516130238,-1.0,0.333337844534185,0.9995555555555556,-1.0,0.8467600978803188,1.1110596945858398,0.9998241603657465,-1.0011927782697485,-1.0
247,-1.0,0.7607989071553063,-1.0117503731323572,-1.0,0.9949174078780176,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.6118514104377416,0.8889952153110041,0.8018720748829953,-1.0,0.007750666393274486,-0.6294675897115667,-0.9693433468130175,-0.9664281164524708,-1.0,0.333337844534185,0.9996296296296298,-1.0,0.8416754059808684,1.1092086996760762,-1.0,-1.0011927782697485,-0.9130434782608696
248,-1.0,0.7593621932262477,-1.0063181988386742,-1.0,0.9937879429620216,0.0,-1.0,-0.3571428571428572,1.000070758018348,0.999978107143639,-0.4936065420762057,0.8849934754240967,0.8065522620904837,-1.0,0.009391019069099782,-0.6286816475967498,-0.969266320046216,-0.9659035557720408,-1.0,0.333337844534185,0.9994444444444445,-1.0,0.8463151873391167,1.108283202221194,0.9998241603657465,-1.0011927782697485,-0.9565217391304348
249,-1.0,0.7593621932262477,-1.0063181988386742,-1.0,0.9937879429620216,0.0,-1.0,-0.7142857142857142,1.000070758018348,0.999978107143639,-0.40934284873243865,0.8853414528055668,0.8112324492979719,-1.0,0.011031371744925078,-0.6278957054810235,-0.9687271326786058,-0.9599085765671247,-1.0,0.333337844534185,0.9993703703703705,-1.0,0.8550227222169252,1.1073577047663121,1.0029892737823105,-1.0011927782697485,-1.0
250,-1.0,0.7579372556408687,-1.0009809557462321,-1.0,0.9929408442750249,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.35725824400680717,0.8841235319704213,0.8174726989079564,-1.0,0.012671724420750374,-0.6271097633652971,-0.9424610051993068,-0.9588594552062646,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.8393237359773726,1.1064322073114299,1.00518726921048,-1.0011927782697485,-0.9130434782608696
251,-1.0,0.7563945546186828,-0.9955382335413011,-1.0,0.9932232105040244,0.0,-1.0,-0.857142857142857,1.000070758018348,0.999978107143639,-0.47660877494022835,0.8844715093518913,0.826833073322933,-1.0,0.01431207709657567,-0.6263238212504803,-0.9419218178316965,-1.0592753568886057,-1.0,0.333337844534185,0.9995370370370371,-1.0,0.8445991038230525,1.105506709856548,1.00518726921048,-1.0011927782697485,-0.9565217391304348
252,-1.0,0.7549813933769846,-0.9901166071588658,-1.0,0.991811379359028,0.0,-1.0,0.4642857142857144,1.000070758018348,0.999978107143639,-0.7314532283193216,0.8881252718573283,0.8299531981279251,-1.0,0.015952429772400967,-0.6255378791347539,-0.9413826304640863,-0.9961782007568658,-1.0,0.333337844534185,0.9994074074074074,-1.0,0.8426287857120155,-1.0,1.00518726921048,-1.0011927782697485,-1.0
253,-1.0,0.753415139667437,-0.9847793640664239,-1.0,0.9935055767330221,0.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.8141230444490717,0.890735102218355,0.8346333853354135,-1.0,0.017592782448226485,-0.624751937019937,-0.9413056036972848,-0.995204016636067,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8424381097657859,1.1045812124016658,-1.0,-1.0011927782697485,-1.0
254,-1.0,0.751742898864761,-0.9793366418614927,-1.0,0.9949174078780176,0.0,-1.0,-0.3571428571428572,1.000070758018348,0.999978107143639,-0.8988964913162414,0.8917790343627661,0.8361934477379096,-1.0,0.01923313512405178,-0.6239659949042107,-0.9402272289620643,-0.9946794559556369,-1.0,0.333337844534185,0.9995185185185186,-1.0,0.8473956843677501,1.103655714946784,-1.0,-1.0011927782697485,-0.9565217391304348
255,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9949174078780176,0.0,-1.0,-0.8214285714285712,1.000070758018348,0.999978107143639,-0.9093966959356132,0.8999565028273158,0.8361934477379096,-1.0,0.020873487799877077,-0.6231800527884843,-0.9393799345272482,-0.9941548952752068,-1.0,0.333337844534185,0.9993333333333334,-1.0,0.8433914894969331,1.1027302174919018,1.00518726921048,-1.0011927782697485,-1.0
256,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.6009168383794162,0.9015224010439318,0.8361934477379096,-1.0,0.022513840475702374,-0.6223941106736675,-0.9379164259580204,-0.9935553973547151,-1.0,0.333337844534185,0.9994444444444445,-1.0,0.8442813105793366,1.1027302174919018,0.9960436082292949,-1.0011927782697485,-1.0
257,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9943526754200196,-1.0,-1.0,-0.8928571428571428,1.000070758018348,0.999978107143639,-0.5984506364739433,0.9015224010439318,0.8424336973478941,-1.0,0.02415419315152767,-0.6216081685579411,-0.9373772385904102,-0.9928809621941621,-1.0,0.333337844534185,0.9995740740740742,-1.0,0.8473321257190065,1.1027302174919018,0.9960436082292949,-1.0011927782697485,-0.9130434782608696
258,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9935055767330221,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-1.0107191832456224,0.9022183558068719,-1.0,-1.0,0.025794545827352966,-0.6208222264431242,-0.923050259965338,-0.9907077822323802,-1.0,0.333337844534185,0.999462962962963,-1.0,0.8437728413893915,1.1008792225821378,0.9960436082292949,-1.0011927782697485,-1.0
259,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9960468727940137,-1.0,-1.0,-0.9642857142857142,1.000070758018348,0.999978107143639,-0.6237803608480568,0.9036102653327527,-0.9656786271450858,-1.0,0.027434898503178262,-0.6200362843273979,-0.8824571538609667,-0.9894338491513355,-1.0,0.333337844534185,0.9994814814814815,-1.0,0.8426923443607585,1.099953725127256,0.9960436082292949,0.4032494171651668,-0.7391304347826086
